name,num
美式,6483255
拿,4063520
鐵,3498265
冰,3231650
咖啡,2607720
大熱,2384985
中,1485685
大冰,1473430
V,1370180
奶茶,1335995
焦糖,1299985
杯,1244205
瑪奇朵,1208450
特大,1085000
中冰,851540
茶,790540
冰紅茶,755545
大,613120
那堤,570735
濃經典,485675
冰拿鐵,403050
單品,274205
熱,272110
大冰特,246545
大熱特,239130
朵,211130
密斯,211130
L,190905
N,190790
熱經典,161250
冰特選,99830
黑,96020
A,95940
西西里,53450
代銷,19240
全盈,16475
經典,15260
風味,7385
杯熱,6925
奶紅茶,4270
冰燕麥,4270
可可,3675
鹹,3675
