name,num
鮪,9137
魚細卷,8935
一配,8935
02,305
聰明,305
魚肉,305
套餐,305
魚餐,107
罐,107
咪咪,107
專用,33
配方,28
鮮包,26
偉嘉妙,26
毛,24
偉嘉乾,23
糧化,23
魚,22
80g,22
鮭魚,22
ROYAL,10
法國,10
皇家,10
膚,10
優布質,10
鯨,10
魚型,10
乳貼,10
糧,9
V8303C,6
西莎,6
V8303A,4
