name,num
料理,1448
韓式,1411
鍋具,126
鍋,80
R2,64
充電體,64
重機,64
瓦城,56
多功能,54
泡菜,45
鍋寶,27
家,26
魔力,26
MOLIJIA,26
即食,26
KINYO,18
盤,18
必備,16
烤肉,16
麥飯,16
石電烤,16
國際牌,16
中秋,16
Panasonic,13
咖啡,12
Philips,9
飛利浦,9
HD3060,8
微電腦,8
電子鍋,8
迷你,8
NC,8
機,8
美式,8
研磨,8
全自動雙,8
韓國,4
