name,num
小,12529
青,8099
蔬,8093
滷,8093
一配,4418
夢,4418
啦,4418
哆,4418
童襪,89
女童,72
人力,52
直板,52
超,52
霸王,52
入,47
造型,42
2,38
褲,36
一,27
立體,27
4711289490388LINEFRIENDS,27
17029,26
羅,26
索,26
短褲,26
純棉,21
牛仔,20
平口,20
內褲,15
緊,14
鬆,14
包褲,11
伸縮,7
馬,7
卡龍,7
S,6
髮,6
童止,4
滑,4
襪米白,4
