name,num
甜紅酒,361
GIANNID3,332
酒,102
高粱,85
酒香,85
腸,85
黑橋牌,83
紅酒,80
酒店,79
調晶華,79
單顆,79
內紅酒,24
梅洛,23
南非,19
鴕鳥,19
超級,14
玫瑰,14
凱利嵐卡本,14
卡本,13
朵,10
IGP,10
凱利嵐,10
蒂夫,10
雄鷹,9
阿根廷,9
25,7
小,7
內,4
金牌,4
嘉露,4
赫紅酒,3
熊施,2
無尾,2
多羅薩維塔施,1
米,1
