name,num
牛肉,192
麵,167
阿Q,126
紅椒,126
桶,126
101g,126
胛,78
心肉,78
玉子,53
燒雞肉,53
香腸,53
大餐,41
D,39
飯,35
雞,34
翅,30
起司,7
雞肉球,5
燒烤,4
肉,4
丼,4
可頌,2
20220821z4jw3w15,1
20220821y6ab5594,1
20220824z0qnyfeu,1
20220826mmj2z58k,1
20220815c8wphih9,1
20220815vfkdjah9,1
