name,num
髮,8636
洗,3465
精,1341
乳,829
霜,763
護,680
潘婷,542
精華,495
美吾,474
修護,471
控油,450
精油,404
香水,373
多效護,370
花王,356
露,257
600ml,257
噴霧,247
染,246
180ml,230
3MM,225
ES,195
棕色,182
泡沫,177
劑,174
700ml,173
莉婕,162
棕,151
咖啡因,148
深層,146
3MINUTEMIRACLE,144
1000ml,141
180ML,139
定型,135
乾洗,127
70g,127
LucidoL,127
多芬,117
防斷,103
飛柔,101
薄荷,101
水涼,100
潤,93
250ml,88
植優護,88
強力,84
瑪宣妮,79
捲,79
妝,79
水,79
頂級,76
造型,65
沙宣,53
日本,39
GATSBY,36
