name,num
優酪,2790670
乳,2069635
加糖,709175
無,670640
AB,460320
原味,459920
草莓,440950
光泉,437365
自然,416950
機能,250000
統一,179265
LP33,172705
零藍莓,156250
福樂,154085
綜合,131395
優多,123095
益敏,122680
乳原,96775
養樂多,85630
活菌,63210
零無,59275
優格,54005
無糖,48660
發酵,43910
比菲多,39015
活益,37950
飲,36715
零,36255
900ml,25625
200ml,21050
206ml,18660
林鳳營,16075
特濃重,15245
馬,15150
零優酪,14495
藍莓,13510
義美,12870
乳酸,11275
健酪,11275
修,10870
瓶,9735
乳酪,8740
片,8625
1830ml,4380
希臘式,4270
