name,num
大利,41975
廣,41975
皮蛋,38815
松花,38800
入,27815
蛋白,24220
蛋,18760
鹹,18755
熟,18740
雞,16105
10,15935
好,15930
C,15930
香草,10640
選,6740
600g30g10,6740
浤,6590
良,6590
園,5320
園洗,5320
一級,5125
富翁,5125
棒,5125
600g15g10,4235
220g4,3390
粒,3390
白殼,2950
紅心,2950
紅殼,2175
鮮雞,2175
蛋紅,2175
心,1855
溏,1855
台農萃,1420
白蛋白,1420
團,1395
美妝蛋,235
4,195
蛋糕,20
虎皮,20
QQ,20
香,20
隆昌,15
動福鮮力,15
78G,15
度小月,10
939222,5
