name,num
威士忌,615
蘇打,353
金車,353
蘭,154
格,154
百,154
齡,154
罈,154
紅,154
璽,154
蘇,154
小,72
傑克,71
丹尼,71
威雀,54
克蘭瑟,52
走路,7
約翰,7
圓桌,6
武士,6
尊爵,6
年,6
黑牌,6
大摩,6
12,5
格蘭,2
單一麥芽,2
105,2
花格,2
15,1
綠牌,1
1000ml,1
