name,num
派,3433
雙餡,3432
墊,1495
耶加雪菲,520
單品,520
雙人,519
超值,393
棉花,387
螺旋,387
床,340
乳膠,277
餐,193
優惠,193
A,141
涼,68
雙人床,56
尺,53
B,52
天然,51
充氣床,47
記憶床,39
單人,39
獨立,29
睡,23
露營,16
充氣,14
氣墊床,9
釋壓,8
自動,8
LAMINA,6
天絲,6
18NINO81,6
純棉,6
