name,num
預收,152
30,119
鮮,118
大林,118
0905,118
飛利浦,49
0824,33
抗漲,33
桂格,33
13W,29
預收整,26
主機,21
台灣,19
高山,19
高麗菜,19
600g,19
小米,17
0406,17
吸塵器,15
無線,15
Line,14
山水,14
宅配,14
家用,14
滑鼠,7
灰,7
白,7
獵狐電,5
競,5
HD2136,5
充電器,5
雙孔,5
HR732012,4
彗星,3
HD974262,2
深海,2
8712581762575PHILIPS,1
聲寶無線,1
藍,1
Perixx,1
