name,num
飾品,163
萬巒,103
耳絲盒,93
眼鏡,81
白菜,57
油,48
1028,46
結球,45
包裝,45
超控,45
UV,45
ROSEISAROSE,19
鋼針,16
鍊,13
耳,11
耳絲,10
120g,10
隱形,7
鋯石,6
不銹鋼,6
環三對入,6
微笑,6
110010,6
耳環,5
鑽項,4
偏光,4
太陽,4
雷朋,4
鋯,4
石小方,4
法鬥綠,4
白酒,4
菱格紋,3
雙層,3
條耳扣,3
3990,1
