mid,pma_no_fin,qty,avg_qty,aov,cv_ratio,cv,rfm_recency,rfm_frequency,rfm_monetary_sum,rfm_monetary,weekday,weekend,midnight,morning,noon,afternoon,night,area_01,area_02,area_03,area_04,area_05,area_06,area_07,area_09,area_10,area_11,age,home_city,gender
000464bbc0774fb2bdea77b13e5d0733,47,2,2,10,0.28600000000000003,2.8600000000000003,0,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39, ,F
000464bbc0774fb2bdea77b13e5d0733,76,1,1,28,0.14300000000000002,4.0040000000000004,0,1,28,28,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39, ,F
0004816dbf0a43dab4817a9e3fd6630f,38,4,2,125,1,125,0,2,500,250,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,53, ,F
000496aef2134984913b3c0f19efb088,57,1,1,60,1,60,6,1,60,60,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52, , 
0004b9bb79074af083a2d98dcfaf3288,38,1,1,95,0.5,47.5,2,1,95,95,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46,新北市,M
0004b9bb79074af083a2d98dcfaf3288,43,1,1,20,0.5,10,2,1,20,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46,新北市,M
0004dab2765e434da0b92e7c0de17874,42,2,2,47,0.5,23.5,6,1,94,94,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,,M
0004dab2765e434da0b92e7c0de17874,46,1,1,55,0.25,13.75,6,1,55,55,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,,M
0004dab2765e434da0b92e7c0de17874,65,1,1,89,0.25,22.25,6,1,89,89,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,,M
0004db7d2cec4108a712559066a504f9,28,3,3,65.67,0.21399999999999997,14.053379999999999,6,1,197.01,197.01,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,41, ,F
0004db7d2cec4108a712559066a504f9,34,4,1,40,0.28600000000000003,11.440000000000001,0,4,160,40,1,0,0,1,0,0,3,3,0,0,1,0,0,0,0,0,0,41, ,F
0004db7d2cec4108a712559066a504f9,38,1,1,140,0.071,9.94,0,1,140,140,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41, ,F
0004db7d2cec4108a712559066a504f9,43,6,6,21.669999999999998,0.429,9.296429999999999,0,1,130.01999999999998,130.01999999999998,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,41, ,F
0004eedaab60484ca9fd2845950e500a,44,1,1,36,0.16699999999999998,6.012,3,1,36,36,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0004eedaab60484ca9fd2845950e500a,65,3,1.5,36,0.5,18,0,2,108,54,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,null,,
0004eedaab60484ca9fd2845950e500a,76,2,2,32,0.33299999999999996,10.655999999999999,0,1,64,64,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,null,,
00051435858846ac8d6881f75a5552c3,43,2,1,30,1,30,1,2,60,30,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26, , 
00053a203ecb43bd90cf4fdd92aab286,12,1,1,95,0.091,8.645,1,1,95,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27, , 
00053a203ecb43bd90cf4fdd92aab286,27,2,2,75.5,0.182,13.741,6,1,151,151,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27, , 
00053a203ecb43bd90cf4fdd92aab286,29,1,1,49,0.091,4.459,6,1,49,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27, , 
00053a203ecb43bd90cf4fdd92aab286,30,1,1,60,0.091,5.46,6,1,60,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27, , 
00053a203ecb43bd90cf4fdd92aab286,35,1,1,40,0.091,3.6399999999999997,5,1,40,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27, , 
00053a203ecb43bd90cf4fdd92aab286,43,2,2,21,0.182,3.822,2,1,42,42,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27, , 
00053a203ecb43bd90cf4fdd92aab286,46,3,1.5,56.67,0.273,15.470910000000002,2,2,170.01,85.005,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,27, , 
0005412ea1c742f7a94b761c86f94823,40,2,2,38,0.16699999999999998,6.345999999999999,6,1,76,76,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,23,高雄市,M
0005412ea1c742f7a94b761c86f94823,41,2,2,30,0.16699999999999998,5.01,5,1,60,60,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23,高雄市,M
0005412ea1c742f7a94b761c86f94823,43,2,2,24.5,0.16699999999999998,4.0915,4,1,49,49,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23,高雄市,M
0005412ea1c742f7a94b761c86f94823,46,1,1,70,0.083,5.8100000000000005,2,1,70,70,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23,高雄市,M
0005412ea1c742f7a94b761c86f94823,65,2,1,50,0.16699999999999998,8.35,3,2,100,50,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,23,高雄市,M
0005412ea1c742f7a94b761c86f94823,68,1,1,39,0.083,3.237,3,1,39,39,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,高雄市,M
0005412ea1c742f7a94b761c86f94823,76,2,2,23.5,0.16699999999999998,3.9244999999999997,5,1,47,47,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,23,高雄市,M
000574ccf7774dfe9889b83d5b9fdce8,43,1,1,45,1,45,2,1,45,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,36,臺中市,F
00057b0af7ab4c2b91e7adbad5bfb852,43,1,1,10,0.2,2,0,1,10,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,,F
00057b0af7ab4c2b91e7adbad5bfb852,46,1,1,60,0.2,12,3,1,60,60,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,,F
00057b0af7ab4c2b91e7adbad5bfb852,50,1,1,35,0.2,7,0,1,35,35,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,45,,F
00057b0af7ab4c2b91e7adbad5bfb852,76,2,2,25,0.4,10,0,1,50,50,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,,F
0005a11cca2f4aabb38261914d71d64d,43,1,1,20,0.5,10,6,1,20,20,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41, ,M
0005a11cca2f4aabb38261914d71d64d,45,1,1,33,0.5,16.5,6,1,33,33,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41, ,M
0005aaf5703f487abe67ff70a2b484f3,41,3,1.5,65.33,0.17600000000000002,11.498080000000002,0,2,195.99,97.995,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,36, ,M
0005aaf5703f487abe67ff70a2b484f3,43,11,2.75,20.73,0.647,13.412310000000002,1,4,228.03,57.0075,1,0,0,1,3,0,0,10,0,0,0,0,0,0,0,0,0,36, ,M
0005aaf5703f487abe67ff70a2b484f3,46,1,1,80,0.05900000000000001,4.720000000000001,5,1,80,80,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36, ,M
0005aaf5703f487abe67ff70a2b484f3,76,2,1,30,0.11800000000000002,3.5400000000000005,1,2,60,30,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,36, ,M
0005b146cf064c3b981d5187e8dc2138,41,2,1,27.5,0.667,18.3425,6,2,55,27.5,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,45, ,F
0005b146cf064c3b981d5187e8dc2138,43,1,1,35,0.33299999999999996,11.655,6,1,35,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,45, ,F
0005b38f46394f82b8314907a8240be4,23,1,1,89,0.25,22.25,3,1,89,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,金門縣,F
0005b38f46394f82b8314907a8240be4,43,3,1.5,46.67,0.75,35.0025,4,2,140.01,70.005,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45,金門縣,F
0005ecc039134883b8d78f87ef33c68c,41,1,1,25,0.25,6.25,0,1,25,25,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52, ,M
0005ecc039134883b8d78f87ef33c68c,43,1,1,29,0.25,7.25,0,1,29,29,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52, ,M
0005ecc039134883b8d78f87ef33c68c,46,1,1,55,0.25,13.75,0,1,55,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52, ,M
0005ecc039134883b8d78f87ef33c68c,65,1,1,89,0.25,22.25,0,1,89,89,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52, ,M
0005ede4972f41089cd816eeaa41c7ea,43,1,1,20,1,20,2,1,20,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62,,
0005ff65029640df9aabee6b486b055d,25,5,1,24,0.313,7.5120000000000005,0,5,120,24,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,28, , 
0005ff65029640df9aabee6b486b055d,41,1,1,25,0.063,1.575,3,1,25,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28, , 
0005ff65029640df9aabee6b486b055d,43,2,2,22.5,0.125,2.8125,0,1,45,45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28, , 
0005ff65029640df9aabee6b486b055d,46,5,1,31,0.313,9.703,0,5,155,31,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,28, , 
0005ff65029640df9aabee6b486b055d,65,3,1.5,35.33,0.188,6.64204,2,2,105.99,52.995,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28, , 
000614c26de54538894081aa09a3fecc,28,2,1,79,0.25,19.75,1,2,158,79,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,22, ,F
000614c26de54538894081aa09a3fecc,41,3,1,21.669999999999998,0.375,8.126249999999999,0,3,65.00999999999999,21.669999999999998,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,22, ,F
000614c26de54538894081aa09a3fecc,43,3,1,20,0.375,7.5,1,3,60,20,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,22, ,F
000624f2714746aebaaf26c470d17d51,41,1,1,179,0.2,35.800000000000004,3,1,179,179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43, ,F
000624f2714746aebaaf26c470d17d51,43,2,2,28,0.4,11.200000000000001,2,1,56,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,43, ,F
000624f2714746aebaaf26c470d17d51,65,2,2,44,0.4,17.6,2,1,88,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,43, ,F
00063872cd7c4bed8a552436c633ccaa,14,2,2,49.5,0.33299999999999996,16.4835,1,1,99,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,null,,
00063872cd7c4bed8a552436c633ccaa,23,2,2,11,0.33299999999999996,3.6629999999999994,1,1,22,22,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,null,,
00063872cd7c4bed8a552436c633ccaa,43,2,2,25,0.33299999999999996,8.325,1,1,50,50,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,null,,
000012e87fa44a4cad9cb82a2a803584,28,1,1,89,0.1,8.9,4,1,89,89,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,新北市,F
000012e87fa44a4cad9cb82a2a803584,41,4,2,22,0.4,8.8,4,2,88,44,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,26,新北市,F
000012e87fa44a4cad9cb82a2a803584,43,4,4,17,0.4,6.800000000000001,4,1,68,68,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,新北市,F
000012e87fa44a4cad9cb82a2a803584,65,1,1,55,0.1,5.5,5,1,55,55,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,新北市,F
00002b98c28d49438803ebc3436af97c,35,1,1,65,0.05900000000000001,3.835000000000001,2,1,65,65,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43, , 
00002b98c28d49438803ebc3436af97c,38,2,2,70,0.11800000000000002,8.260000000000002,5,1,140,140,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43, , 
00002b98c28d49438803ebc3436af97c,41,1,1,45,0.05900000000000001,2.6550000000000007,0,1,45,45,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43, , 
00002b98c28d49438803ebc3436af97c,43,1,1,25,0.05900000000000001,1.4750000000000003,2,1,25,25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43, , 
00002b98c28d49438803ebc3436af97c,46,9,3,16.669999999999998,0.529,8.81843,0,3,150.02999999999997,50.00999999999999,0,1,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,43, , 
00002b98c28d49438803ebc3436af97c,76,3,1.5,25,0.17600000000000002,4.4,0,2,75,37.5,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,43, , 
00002c0f52534ad9a36a54e09a913219,28,3,3,59,0.33299999999999996,19.647,1,1,177,177,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,44,新北市,F
00002c0f52534ad9a36a54e09a913219,40,5,2.5,24,0.556,13.344000000000001,1,2,120,60,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,44,新北市,F
00002c0f52534ad9a36a54e09a913219,65,1,1,70,0.11099999999999999,7.77,1,1,70,70,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44,新北市,F
00007a39e02647f7b766f11e2e28c1a2,38,4,1,90,0.5,45,0,4,360,90,0,1,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,40, ,M
00007a39e02647f7b766f11e2e28c1a2,41,1,1,20,0.125,2.5,6,1,20,20,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40, ,M
00007a39e02647f7b766f11e2e28c1a2,43,2,2,18.5,0.25,4.625,5,1,37,37,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40, ,M
00007a39e02647f7b766f11e2e28c1a2,65,1,1,33,0.125,4.125,6,1,33,33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40, ,M
00007cb3b836430da968894f639bf5e1,43,5,1.67,21.4,0.5,10.7,1,3,107,35.666666666666664,1,0,1,0,0,0,2,1,0,0,0,0,2,1,0,0,0,23,,M
00007cb3b836430da968894f639bf5e1,46,1,1,80,0.1,8,1,1,80,80,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,,M
00007cb3b836430da968894f639bf5e1,47,2,2,10,0.2,2,6,1,20,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23,,M
00007cb3b836430da968894f639bf5e1,68,2,2,40.5,0.2,8.1,1,1,81,81,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,23,,M
0000a029ff1a406997b473ebe57d9390,200,2,1,null,0.027999999999999997,null,4,2,null,null,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,56,新竹縣,F
0000a029ff1a406997b473ebe57d9390,41,6,3,23.169999999999998,0.083,1.9231099999999999,2,2,139.01999999999998,69.50999999999999,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,56,新竹縣,F
0000a029ff1a406997b473ebe57d9390,46,64,16,29.53,0.889,26.252170000000003,2,4,1889.92,472.48,1,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,56,新竹縣,F
0000adf17f4e48379d0c9f2012662d27,08,1,1,69,0.5,34.5,4,1,69,69,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,高雄市,M
0000adf17f4e48379d0c9f2012662d27,28,1,1,79,0.5,39.5,4,1,79,79,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,高雄市,M
0000d33c4e9245fe8bf88ba4448ea7a1,27,1,1,25,0.5,12.5,3,1,25,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,,M
0000d33c4e9245fe8bf88ba4448ea7a1,28,1,1,79,0.5,39.5,4,1,79,79,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55,,M
0000dc9498f141f58397bcea03acd497,25,3,1.5,59,0.05500000000000001,3.2450000000000006,1,2,177,88.5,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,34,2,1,50,0.036,1.7999999999999998,5,2,100,50,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,35,1,1,139,0.018,2.502,6,1,139,139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,38,2,1,145,0.036,5.22,5,2,290,145,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,41,1,1,92,0.018,1.656,2,1,92,92,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,46,28,4,-2.6399999999999997,0.509,-1.3437599999999998,0,7,-73.91999999999999,-10.559999999999999,1,1,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,47,9,1.8,18,0.16399999999999998,2.9519999999999995,0,5,162,32.4,0,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,65,1,1,89,0.018,1.6019999999999999,1,1,89,89,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40,,M
0000dc9498f141f58397bcea03acd497,76,8,1.1400000000000001,28.130000000000003,0.145,4.07885,0,7,225.04000000000002,32.14857142857143,1,1,1,6,0,0,0,0,8,0,0,0,0,0,0,0,0,40,,M
0000dc955b144b8bb13d12b3ba6c9e59,46,1,1,55,1,55,5,1,55,55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,54, , 
0000e263f4e34726be733a1d501fe911,19,2,2,7.5,0.33299999999999996,2.4974999999999996,5,1,15,15,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21, ,M
0000e263f4e34726be733a1d501fe911,35,2,2,39,0.33299999999999996,12.986999999999998,1,1,78,78,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21, ,M
0000e263f4e34726be733a1d501fe911,42,1,1,49,0.16699999999999998,8.183,2,1,49,49,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21, ,M
0000e263f4e34726be733a1d501fe911,43,1,1,29,0.16699999999999998,4.842999999999999,2,1,29,29,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21, ,M
000148ce811641059a81720217ad2ba5,43,2,2,31.5,1,31.5,1,1,63,63,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,40, , 
00015dba277c4a03931e8967a1f0d3b1,23,1,1,39,0.16699999999999998,6.512999999999999,2,1,39,39,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31, ,M
00015dba277c4a03931e8967a1f0d3b1,27,1,1,35,0.16699999999999998,5.845,2,1,35,35,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31, ,M
00015dba277c4a03931e8967a1f0d3b1,29,1,1,35,0.16699999999999998,5.845,2,1,35,35,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31, ,M
00015dba277c4a03931e8967a1f0d3b1,41,2,1,30.5,0.33299999999999996,10.1565,2,2,61,30.5,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,31, ,M
00015dba277c4a03931e8967a1f0d3b1,45,1,1,32,0.16699999999999998,5.343999999999999,2,1,32,32,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31, ,M
000170524f114bdfa1748c611000df3e,38,1,1,110,0.022000000000000002,2.4200000000000004,3,1,110,110,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38, ,M
000170524f114bdfa1748c611000df3e,41,2,2,22.5,0.043,0.9674999999999999,6,1,45,45,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38, ,M
000170524f114bdfa1748c611000df3e,46,41,20.5,26.339999999999996,0.891,23.468939999999996,4,2,1079.9399999999998,539.9699999999999,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,38, ,M
000170524f114bdfa1748c611000df3e,76,2,1,15,0.043,0.6449999999999999,1,2,30,15,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,38, ,M
0001a997862f4d2da41aabfb69723698,08,1,1,69,0.026000000000000002,1.7940000000000003,0,1,69,69,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,12,3,3,50.67,0.079,4.00293,0,1,152.01,152.01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,27,14,14,40.21,0.368,14.79728,0,1,562.94,562.94,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,28,1,1,59,0.026000000000000002,1.534,0,1,59,59,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,29,1,1,49,0.026000000000000002,1.274,0,1,49,49,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,34,2,2,80,0.053000000000000005,4.24,2,1,160,160,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,40,1,1,25,0.026000000000000002,0.65,2,1,25,25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,42,1,1,35,0.026000000000000002,0.91,2,1,35,35,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,43,9,1.5,22.22,0.23700000000000002,5.26614,0,6,199.98,33.33,1,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,47,2,2,10,0.053000000000000005,0.53,0,1,20,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0001a997862f4d2da41aabfb69723698,66,3,3,23.330000000000002,0.079,1.8430700000000002,0,1,69.99000000000001,69.99000000000001,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,null,,
0001bb7e52a245509731227adfa576d1,43,1,1,29,0.2,5.800000000000001,0,1,29,29,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31,台中市,M
0001bb7e52a245509731227adfa576d1,47,2,2,10,0.4,4,0,1,20,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31,台中市,M
0001bb7e52a245509731227adfa576d1,53,1,1,170,0.2,34,5,1,170,170,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,台中市,M
0001bb7e52a245509731227adfa576d1,56,1,1,65,0.2,13,0,1,65,65,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31,台中市,M
0001e44c8c15481cb9cb2bb828485185,38,2,1,110,0.11099999999999999,12.209999999999999,1,2,220,110,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,57, , 
0001e44c8c15481cb9cb2bb828485185,40,2,1,35,0.11099999999999999,3.885,0,2,70,35,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,57, , 
0001e44c8c15481cb9cb2bb828485185,41,5,1,20,0.278,5.5600000000000005,0,5,100,20,1,0,1,2,1,1,0,2,0,0,3,0,0,0,0,0,0,57, , 
0001e44c8c15481cb9cb2bb828485185,43,2,1,25,0.11099999999999999,2.7749999999999995,0,2,50,25,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,57, , 
0001e44c8c15481cb9cb2bb828485185,45,1,1,33,0.055999999999999994,1.8479999999999999,0,1,33,33,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,57, , 
0001e44c8c15481cb9cb2bb828485185,65,2,1,45,0.11099999999999999,4.994999999999999,4,2,90,45,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,57, , 
0001e44c8c15481cb9cb2bb828485185,76,4,2,36,0.22199999999999998,7.991999999999999,1,2,144,72,1,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,57, , 
00022285b24645a5819fcb06fe2ebb70,200,1,1,null,1,null,3,1,null,null,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
00022d4fa9594acc804b036b61179485,65,2,2,99,1,99,4,1,198,198,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56,臺北市,F
0002354bb4474ea68b5fa14c993eeaf0,14,2,2,59,0.28600000000000003,16.874000000000002,6,1,118,118,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,null,,
0002354bb4474ea68b5fa14c993eeaf0,27,4,4,23.25,0.571,13.275749999999999,2,1,93,93,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,null,,
0002354bb4474ea68b5fa14c993eeaf0,34,1,1,1,0.14300000000000002,0.14300000000000002,6,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,null,,
000249b2c7104a80981fe16768034e7a,25,3,1.5,48.33,0.17600000000000002,8.50608,3,2,144.99,72.495,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,28,1,1,79,0.05900000000000001,4.6610000000000005,4,1,79,79,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,29,1,1,30,0.05900000000000001,1.7700000000000002,4,1,30,30,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,41,2,1,26.5,0.11800000000000002,3.1270000000000007,3,2,53,26.5,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,43,5,1.67,21.8,0.294,6.4092,1,3,109,36.333333333333336,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,65,3,1,77.67,0.17600000000000002,13.669920000000001,5,3,233.01,77.67,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,68,1,1,20,0.05900000000000001,1.1800000000000002,6,1,20,20,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,新北市,M
000249b2c7104a80981fe16768034e7a,76,1,1,25,0.05900000000000001,1.4750000000000003,4,1,25,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,新北市,M
00025ac57ab64f448712a2a500c36c56,23,1,1,89,0.25,22.25,3,1,89,89,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53, , 
00025ac57ab64f448712a2a500c36c56,41,3,3,23.330000000000002,0.75,17.497500000000002,1,1,69.99000000000001,69.99000000000001,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,53, , 
